# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-06-26 19:31:26 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11452500 CACHE C A YOLO CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11452500
#            TS   parameter     Description
#         15900       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	tz_cd	15900_00060	15900_00060_cd
USGS	11452500	2016-12-15 22:00	PST	26.7	A
USGS	11452500	2016-12-15 22:15	PST	26.7	A
USGS	11452500	2016-12-15 22:30	PST	27.5	A
USGS	11452500	2016-12-15 22:45	PST	27.5	A
USGS	11452500	2016-12-15 23:00	PST	26.7	A
USGS	11452500	2016-12-15 23:15	PST	26.7	A
USGS	11452500	2016-12-15 23:30	PST	27.5	A
USGS	11452500	2016-12-15 23:45	PST	26.7	A
USGS	11452500	2016-12-16 00:00	PST	26.7	A
USGS	11452500	2016-12-16 00:15	PST	27.5	A
USGS	11452500	2016-12-16 00:30	PST	27.5	A
USGS	11452500	2016-12-16 00:45	PST	27.5	A
USGS	11452500	2016-12-16 01:00	PST	29.2	A
USGS	11452500	2016-12-16 01:15	PST	31.7	A
USGS	11452500	2016-12-16 01:30	PST	44.5	A
USGS	11452500	2016-12-16 01:45	PST	102	A
USGS	11452500	2016-12-16 02:00	PST	257	A
USGS	11452500	2016-12-16 02:15	PST	422	A
USGS	11452500	2016-12-16 02:30	PST	589	A
USGS	11452500	2016-12-16 02:45	PST	746	A
USGS	11452500	2016-12-16 03:00	PST	877	A
USGS	11452500	2016-12-16 03:15	PST	1020	A
USGS	11452500	2016-12-16 03:30	PST	1140	A
USGS	11452500	2016-12-16 03:45	PST	1250	A
USGS	11452500	2016-12-16 04:00	PST	1350	A
USGS	11452500	2016-12-16 04:15	PST	1450	A
USGS	11452500	2016-12-16 04:30	PST	1540	A
USGS	11452500	2016-12-16 04:45	PST	1620	A
USGS	11452500	2016-12-16 05:00	PST	1710	A
USGS	11452500	2016-12-16 05:15	PST	1800	A
USGS	11452500	2016-12-16 05:30	PST	1870	A
USGS	11452500	2016-12-16 05:45	PST	1950	A
USGS	11452500	2016-12-16 06:00	PST	2040	A
USGS	11452500	2016-12-16 06:15	PST	2120	A
USGS	11452500	2016-12-16 06:30	PST	2220	A
USGS	11452500	2016-12-16 06:45	PST	2330	A
USGS	11452500	2016-12-16 07:00	PST	2430	A
USGS	11452500	2016-12-16 07:15	PST	2540	A
USGS	11452500	2016-12-16 07:30	PST	2640	A
USGS	11452500	2016-12-16 07:45	PST	2720	A
USGS	11452500	2016-12-16 08:00	PST	2820	A
USGS	11452500	2016-12-16 08:15	PST	2900	A
USGS	11452500	2016-12-16 08:30	PST	2970	A
USGS	11452500	2016-12-16 08:45	PST	3040	A
USGS	11452500	2016-12-16 09:00	PST	3100	A
USGS	11452500	2016-12-16 09:15	PST	3150	A
USGS	11452500	2016-12-16 09:30	PST	3200	A
USGS	11452500	2016-12-16 09:45	PST	3230	A
USGS	11452500	2016-12-16 10:00	PST	3260	A
USGS	11452500	2016-12-16 10:15	PST	3280	A
USGS	11452500	2016-12-16 10:30	PST	3280	A
USGS	11452500	2016-12-16 10:45	PST	3290	A
USGS	11452500	2016-12-16 11:00	PST	3280	A
USGS	11452500	2016-12-16 11:15	PST	3280	A
USGS	11452500	2016-12-16 11:30	PST	3260	A
USGS	11452500	2016-12-16 11:45	PST	3250	A
USGS	11452500	2016-12-16 12:00	PST	3230	A
USGS	11452500	2016-12-16 12:15	PST	3210	A
USGS	11452500	2016-12-16 12:30	PST	3170	A
USGS	11452500	2016-12-16 12:45	PST	3140	A
USGS	11452500	2016-12-16 13:00	PST	3110	A
USGS	11452500	2016-12-16 13:15	PST	3080	A
USGS	11452500	2016-12-16 13:30	PST	3040	A
USGS	11452500	2016-12-16 13:45	PST	3000	A
USGS	11452500	2016-12-16 14:00	PST	2960	A
USGS	11452500	2016-12-16 14:15	PST	2920	A
USGS	11452500	2016-12-16 14:30	PST	2880	A
USGS	11452500	2016-12-16 14:45	PST	2830	A
USGS	11452500	2016-12-16 15:00	PST	2780	A
USGS	11452500	2016-12-16 15:15	PST	2740	A
USGS	11452500	2016-12-16 15:30	PST	2700	A
USGS	11452500	2016-12-16 15:45	PST	2660	A
USGS	11452500	2016-12-16 16:00	PST	2610	A
USGS	11452500	2016-12-16 16:15	PST	2570	A
USGS	11452500	2016-12-16 16:30	PST	2520	A
USGS	11452500	2016-12-16 16:45	PST	2480	A
USGS	11452500	2016-12-16 17:00	PST	2430	A
USGS	11452500	2016-12-16 17:15	PST	2390	A
USGS	11452500	2016-12-16 17:30	PST	2350	A
USGS	11452500	2016-12-16 17:45	PST	2310	A
USGS	11452500	2016-12-16 18:00	PST	2260	A
USGS	11452500	2016-12-16 18:15	PST	2220	A
USGS	11452500	2016-12-16 18:30	PST	2180	A
USGS	11452500	2016-12-16 18:45	PST	2130	A
USGS	11452500	2016-12-16 19:00	PST	2100	A
USGS	11452500	2016-12-16 19:15	PST	2070	A
USGS	11452500	2016-12-16 19:30	PST	2030	A
USGS	11452500	2016-12-16 19:45	PST	2000	A
USGS	11452500	2016-12-16 20:00	PST	1970	A
USGS	11452500	2016-12-16 20:15	PST	1940	A
USGS	11452500	2016-12-16 20:30	PST	1910	A
USGS	11452500	2016-12-16 20:45	PST	1880	A
USGS	11452500	2016-12-16 21:00	PST	1840	A
USGS	11452500	2016-12-16 21:15	PST	1810	A
USGS	11452500	2016-12-16 21:30	PST	1780	A
USGS	11452500	2016-12-16 21:45	PST	1760	A
USGS	11452500	2016-12-16 22:00	PST	1720	A
USGS	11452500	2016-12-16 22:15	PST	1700	A
USGS	11452500	2016-12-16 22:30	PST	1660	A
USGS	11452500	2016-12-16 22:45	PST	1640	A
USGS	11452500	2016-12-16 23:00	PST	1620	A
USGS	11452500	2016-12-16 23:15	PST	1580	A
USGS	11452500	2016-12-16 23:30	PST	1560	A
USGS	11452500	2016-12-16 23:45	PST	1540	A
USGS	11452500	2016-12-17 00:00	PST	1510	A
USGS	11452500	2016-12-17 00:15	PST	1490	A
USGS	11452500	2016-12-17 00:30	PST	1470	A
USGS	11452500	2016-12-17 00:45	PST	1440	A
USGS	11452500	2016-12-17 01:00	PST	1420	A
USGS	11452500	2016-12-17 01:15	PST	1400	A
USGS	11452500	2016-12-17 01:30	PST	1370	A
USGS	11452500	2016-12-17 01:45	PST	1350	A
USGS	11452500	2016-12-17 02:00	PST	1330	A
USGS	11452500	2016-12-17 02:15	PST	1310	A
USGS	11452500	2016-12-17 02:30	PST	1290	A
USGS	11452500	2016-12-17 02:45	PST	1270	A
USGS	11452500	2016-12-17 03:00	PST	1250	A
USGS	11452500	2016-12-17 03:15	PST	1230	A
USGS	11452500	2016-12-17 03:30	PST	1220	A
USGS	11452500	2016-12-17 03:45	PST	1200	A
USGS	11452500	2016-12-17 04:00	PST	1180	A
USGS	11452500	2016-12-17 04:15	PST	1160	A
USGS	11452500	2016-12-17 04:30	PST	1150	A
USGS	11452500	2016-12-17 04:45	PST	1130	A
USGS	11452500	2016-12-17 05:00	PST	1110	A
USGS	11452500	2016-12-17 05:15	PST	1100	A
USGS	11452500	2016-12-17 05:30	PST	1090	A
USGS	11452500	2016-12-17 05:45	PST	1070	A
USGS	11452500	2016-12-17 06:00	PST	1050	A
USGS	11452500	2016-12-17 06:15	PST	1040	A
USGS	11452500	2016-12-17 06:30	PST	1020	A
USGS	11452500	2016-12-17 06:45	PST	1010	A
USGS	11452500	2016-12-17 07:00	PST	991	A
USGS	11452500	2016-12-17 07:15	PST	981	A
USGS	11452500	2016-12-17 07:30	PST	972	A
USGS	11452500	2016-12-17 07:45	PST	957	A
USGS	11452500	2016-12-17 08:00	PST	946	A
USGS	11452500	2016-12-17 08:15	PST	925	A
USGS	11452500	2016-12-17 08:30	PST	916	A
USGS	11452500	2016-12-17 08:45	PST	905	A
USGS	11452500	2016-12-17 09:00	PST	897	A
USGS	11452500	2016-12-17 09:15	PST	881	A
USGS	11452500	2016-12-17 09:30	PST	875	A
USGS	11452500	2016-12-17 09:45	PST	860	A
USGS	11452500	2016-12-17 10:00	PST	847	A
USGS	11452500	2016-12-17 10:15	PST	836	A
USGS	11452500	2016-12-17 10:30	PST	825	A
USGS	11452500	2016-12-17 10:45	PST	813	A
USGS	11452500	2016-12-17 11:00	PST	808	A
USGS	11452500	2016-12-17 11:15	PST	791	A
USGS	11452500	2016-12-17 11:30	PST	785	A
USGS	11452500	2016-12-17 11:45	PST	778	A
USGS	11452500	2016-12-17 12:00	PST	770	A
USGS	11452500	2016-12-17 12:15	PST	757	A
USGS	11452500	2016-12-17 12:30	PST	746	A
USGS	11452500	2016-12-17 12:45	PST	737	A
USGS	11452500	2016-12-17 13:00	PST	729	A
USGS	11452500	2016-12-17 13:15	PST	720	A
USGS	11452500	2016-12-17 13:30	PST	714	A
USGS	11452500	2016-12-17 13:45	PST	707	A
USGS	11452500	2016-12-17 14:00	PST	694	A
USGS	11452500	2016-12-17 14:15	PST	688	A
USGS	11452500	2016-12-17 14:30	PST	677	A
USGS	11452500	2016-12-17 14:45	PST	668	A
USGS	11452500	2016-12-17 15:00	PST	660	A
USGS	11452500	2016-12-17 15:15	PST	656	A
USGS	11452500	2016-12-17 15:30	PST	645	A
USGS	11452500	2016-12-17 15:45	PST	638	A
USGS	11452500	2016-12-17 16:00	PST	628	A
USGS	11452500	2016-12-17 16:15	PST	621	A
USGS	11452500	2016-12-17 16:30	PST	615	A
USGS	11452500	2016-12-17 16:45	PST	606	A
USGS	11452500	2016-12-17 17:00	PST	600	A
USGS	11452500	2016-12-17 17:15	PST	591	A
USGS	11452500	2016-12-17 17:30	PST	587	A
USGS	11452500	2016-12-17 17:45	PST	578	A
USGS	11452500	2016-12-17 18:00	PST	576	A
USGS	11452500	2016-12-17 18:15	PST	568	A
USGS	11452500	2016-12-17 18:30	PST	559	A
USGS	11452500	2016-12-17 18:45	PST	550	A
USGS	11452500	2016-12-17 19:00	PST	548	A
USGS	11452500	2016-12-17 19:15	PST	542	A
USGS	11452500	2016-12-17 19:30	PST	535	A
USGS	11452500	2016-12-17 19:45	PST	531	A
USGS	11452500	2016-12-17 20:00	PST	523	A
USGS	11452500	2016-12-17 20:15	PST	518	A
USGS	11452500	2016-12-17 20:30	PST	512	A
USGS	11452500	2016-12-17 20:45	PST	503	A
USGS	11452500	2016-12-17 21:00	PST	501	A
USGS	11452500	2016-12-17 21:15	PST	497	A
USGS	11452500	2016-12-17 21:30	PST	490	A
USGS	11452500	2016-12-17 21:45	PST	486	A
USGS	11452500	2016-12-17 22:00	PST	480	A
USGS	11452500	2016-12-17 22:15	PST	473	A
USGS	11452500	2016-12-17 22:30	PST	467	A
USGS	11452500	2016-12-17 22:45	PST	463	A
USGS	11452500	2016-12-17 23:00	PST	458	A
USGS	11452500	2016-12-17 23:15	PST	452	A
USGS	11452500	2016-12-17 23:30	PST	443	A
USGS	11452500	2016-12-17 23:45	PST	443	A
USGS	11452500	2016-12-18 00:00	PST	437	A
USGS	11452500	2016-12-18 00:15	PST	433	A
USGS	11452500	2016-12-18 00:30	PST	426	A
USGS	11452500	2016-12-18 00:45	PST	422	A
USGS	11452500	2016-12-18 01:00	PST	418	A
USGS	11452500	2016-12-18 01:15	PST	411	A
USGS	11452500	2016-12-18 01:30	PST	409	A
USGS	11452500	2016-12-18 01:45	PST	407	A
USGS	11452500	2016-12-18 02:00	PST	400	A
USGS	11452500	2016-12-18 02:15	PST	396	A
USGS	11452500	2016-12-18 02:30	PST	390	A
USGS	11452500	2016-12-18 02:45	PST	388	A
USGS	11452500	2016-12-18 03:00	PST	381	A
USGS	11452500	2016-12-18 03:15	PST	379	A
USGS	11452500	2016-12-18 03:30	PST	377	A
USGS	11452500	2016-12-18 03:45	PST	366	A
USGS	11452500	2016-12-18 04:00	PST	368	A
USGS	11452500	2016-12-18 04:15	PST	364	A
USGS	11452500	2016-12-18 04:30	PST	362	A
USGS	11452500	2016-12-18 04:45	PST	356	A
USGS	11452500	2016-12-18 05:00	PST	358	A
USGS	11452500	2016-12-18 05:15	PST	353	A
USGS	11452500	2016-12-18 05:30	PST	345	A
USGS	11452500	2016-12-18 05:45	PST	343	A
USGS	11452500	2016-12-18 06:00	PST	338	A
USGS	11452500	2016-12-18 06:15	PST	334	A
USGS	11452500	2016-12-18 06:30	PST	334	A
USGS	11452500	2016-12-18 06:45	PST	332	A
USGS	11452500	2016-12-18 07:00	PST	330	A
USGS	11452500	2016-12-18 07:15	PST	326	A
USGS	11452500	2016-12-18 07:30	PST	321	A
USGS	11452500	2016-12-18 07:45	PST	319	A
USGS	11452500	2016-12-18 08:00	PST	317	A
USGS	11452500	2016-12-18 08:15	PST	315	A
USGS	11452500	2016-12-18 08:30	PST	309	A
USGS	11452500	2016-12-18 08:45	PST	306	A
USGS	11452500	2016-12-18 09:00	PST	304	A
USGS	11452500	2016-12-18 09:15	PST	302	A
USGS	11452500	2016-12-18 09:30	PST	300	A
USGS	11452500	2016-12-18 09:45	PST	298	A
USGS	11452500	2016-12-18 10:00	PST	296	A
USGS	11452500	2016-12-18 10:15	PST	294	A
USGS	11452500	2016-12-18 10:30	PST	289	A
USGS	11452500	2016-12-18 10:45	PST	287	A
USGS	11452500	2016-12-18 11:00	PST	285	A
USGS	11452500	2016-12-18 11:15	PST	281	A
USGS	11452500	2016-12-18 11:30	PST	279	A
USGS	11452500	2016-12-18 11:45	PST	279	A
USGS	11452500	2016-12-18 12:00	PST	274	A
USGS	11452500	2016-12-18 12:15	PST	272	A
USGS	11452500	2016-12-18 12:30	PST	270	A
USGS	11452500	2016-12-18 12:45	PST	268	A
USGS	11452500	2016-12-18 13:00	PST	268	A
USGS	11452500	2016-12-18 13:15	PST	262	A
USGS	11452500	2016-12-18 13:30	PST	260	A
USGS	11452500	2016-12-18 13:45	PST	257	A
USGS	11452500	2016-12-18 14:00	PST	257	A
USGS	11452500	2016-12-18 14:15	PST	251	A
USGS	11452500	2016-12-18 14:30	PST	251	A
USGS	11452500	2016-12-18 14:45	PST	251	A
USGS	11452500	2016-12-18 15:00	PST	249	A
USGS	11452500	2016-12-18 15:15	PST	249	A
USGS	11452500	2016-12-18 15:30	PST	245	A
USGS	11452500	2016-12-18 15:45	PST	243	A
USGS	11452500	2016-12-18 16:00	PST	238	A
USGS	11452500	2016-12-18 16:15	PST	240	A
USGS	11452500	2016-12-18 16:30	PST	236	A
USGS	11452500	2016-12-18 16:45	PST	238	A
USGS	11452500	2016-12-18 17:00	PST	234	A
USGS	11452500	2016-12-18 17:15	PST	232	A
USGS	11452500	2016-12-18 17:30	PST	228	A
USGS	11452500	2016-12-18 17:45	PST	228	A
USGS	11452500	2016-12-18 18:00	PST	228	A
USGS	11452500	2016-12-18 18:15	PST	226	A
USGS	11452500	2016-12-18 18:30	PST	223	A
USGS	11452500	2016-12-18 18:45	PST	219	A
USGS	11452500	2016-12-18 19:00	PST	219	A
USGS	11452500	2016-12-18 19:15	PST	215	A
USGS	11452500	2016-12-18 19:30	PST	217	A
USGS	11452500	2016-12-18 19:45	PST	213	A
USGS	11452500	2016-12-18 20:00	PST	209	A
USGS	11452500	2016-12-18 20:15	PST	209	A
USGS	11452500	2016-12-18 20:30	PST	206	A
USGS	11452500	2016-12-18 20:45	PST	204	A
USGS	11452500	2016-12-18 21:00	PST	204	A
USGS	11452500	2016-12-18 21:15	PST	202	A
USGS	11452500	2016-12-18 21:30	PST	202	A
USGS	11452500	2016-12-18 21:45	PST	200	A
USGS	11452500	2016-12-18 22:00	PST	197	A
USGS	11452500	2016-12-18 22:15	PST	192	A
USGS	11452500	2016-12-18 22:30	PST	192	A
USGS	11452500	2016-12-18 22:45	PST	190	A
USGS	11452500	2016-12-18 23:00	PST	190	A
USGS	11452500	2016-12-18 23:15	PST	187	A
USGS	11452500	2016-12-18 23:30	PST	185	A
USGS	11452500	2016-12-18 23:45	PST	185	A
USGS	11452500	2016-12-19 00:00	PST	182	A
USGS	11452500	2016-12-19 00:15	PST	180	A
USGS	11452500	2016-12-19 00:30	PST	177	A
USGS	11452500	2016-12-19 00:45	PST	175	A
USGS	11452500	2016-12-19 01:00	PST	173	A
USGS	11452500	2016-12-19 01:15	PST	173	A
USGS	11452500	2016-12-19 01:30	PST	173	A
USGS	11452500	2016-12-19 01:45	PST	168	A
USGS	11452500	2016-12-19 02:00	PST	168	A
USGS	11452500	2016-12-19 02:15	PST	166	A
USGS	11452500	2016-12-19 02:30	PST	166	A
USGS	11452500	2016-12-19 02:45	PST	161	A
USGS	11452500	2016-12-19 03:00	PST	161	A
USGS	11452500	2016-12-19 03:15	PST	159	A
USGS	11452500	2016-12-19 03:30	PST	159	A
USGS	11452500	2016-12-19 03:45	PST	154	A
USGS	11452500	2016-12-19 04:00	PST	154	A
USGS	11452500	2016-12-19 04:15	PST	152	A
USGS	11452500	2016-12-19 04:30	PST	152	A
USGS	11452500	2016-12-19 04:45	PST	152	A
USGS	11452500	2016-12-19 05:00	PST	148	A
USGS	11452500	2016-12-19 05:15	PST	148	A
USGS	11452500	2016-12-19 05:30	PST	145	A
USGS	11452500	2016-12-19 05:45	PST	145	A
USGS	11452500	2016-12-19 06:00	PST	143	A
USGS	11452500	2016-12-19 06:15	PST	141	A
USGS	11452500	2016-12-19 06:30	PST	141	A
USGS	11452500	2016-12-19 06:45	PST	141	A
USGS	11452500	2016-12-19 07:00	PST	141	A
USGS	11452500	2016-12-19 07:15	PST	135	A
USGS	11452500	2016-12-19 07:30	PST	135	A
USGS	11452500	2016-12-19 07:45	PST	135	A
USGS	11452500	2016-12-19 08:00	PST	133	A
USGS	11452500	2016-12-19 08:15	PST	133	A
USGS	11452500	2016-12-19 08:30	PST	135	A
USGS	11452500	2016-12-19 08:45	PST	131	A
USGS	11452500	2016-12-19 09:00	PST	129	A
USGS	11452500	2016-12-19 09:15	PST	127	A
USGS	11452500	2016-12-19 09:30	PST	125	A
USGS	11452500	2016-12-19 09:45	PST	127	A
USGS	11452500	2016-12-19 10:00	PST	123	A
USGS	11452500	2016-12-19 10:15	PST	125	A
USGS	11452500	2016-12-19 10:30	PST	123	A
USGS	11452500	2016-12-19 10:45	PST	119	A
USGS	11452500	2016-12-19 11:00	PST	123	A
USGS	11452500	2016-12-19 11:15	PST	119	A
USGS	11452500	2016-12-19 11:30	PST	119	A
USGS	11452500	2016-12-19 11:45	PST	119	A
USGS	11452500	2016-12-19 12:00	PST	117	A
USGS	11452500	2016-12-19 12:15	PST	117	A
USGS	11452500	2016-12-19 12:30	PST	115	A
USGS	11452500	2016-12-19 12:45	PST	113	A
USGS	11452500	2016-12-19 13:00	PST	115	A
USGS	11452500	2016-12-19 13:15	PST	113	A
USGS	11452500	2016-12-19 13:30	PST	113	A
USGS	11452500	2016-12-19 13:45	PST	111	A
USGS	11452500	2016-12-19 14:00	PST	110	A
USGS	11452500	2016-12-19 14:15	PST	110	A
USGS	11452500	2016-12-19 14:30	PST	110	A
USGS	11452500	2016-12-19 14:45	PST	108	A
USGS	11452500	2016-12-19 15:00	PST	106	A
USGS	11452500	2016-12-19 15:15	PST	106	A
USGS	11452500	2016-12-19 15:30	PST	104	A
USGS	11452500	2016-12-19 15:45	PST	104	A
USGS	11452500	2016-12-19 16:00	PST	102	A
USGS	11452500	2016-12-19 16:15	PST	98.9	A
USGS	11452500	2016-12-19 16:30	PST	101	A
USGS	11452500	2016-12-19 16:45	PST	101	A
USGS	11452500	2016-12-19 17:00	PST	97.2	A
USGS	11452500	2016-12-19 17:15	PST	98.9	A
USGS	11452500	2016-12-19 17:30	PST	97.2	A
USGS	11452500	2016-12-19 17:45	PST	95.5	A
USGS	11452500	2016-12-19 18:00	PST	95.5	A
USGS	11452500	2016-12-19 18:15	PST	95.5	A
USGS	11452500	2016-12-19 18:30	PST	95.5	A
USGS	11452500	2016-12-19 18:45	PST	92.1	A
USGS	11452500	2016-12-19 19:00	PST	92.1	A
USGS	11452500	2016-12-19 19:15	PST	92.1	A
USGS	11452500	2016-12-19 19:30	PST	90.5	A
USGS	11452500	2016-12-19 19:45	PST	88.9	A
USGS	11452500	2016-12-19 20:00	PST	90.5	A
USGS	11452500	2016-12-19 20:15	PST	88.9	A
USGS	11452500	2016-12-19 20:30	PST	90.5	A
USGS	11452500	2016-12-19 20:45	PST	87.3	A
USGS	11452500	2016-12-19 21:00	PST	88.9	A
USGS	11452500	2016-12-19 21:15	PST	87.3	A
USGS	11452500	2016-12-19 21:30	PST	87.3	A
USGS	11452500	2016-12-19 21:45	PST	87.3	A
USGS	11452500	2016-12-19 22:00	PST	84.1	A
USGS	11452500	2016-12-19 22:15	PST	85.7	A
USGS	11452500	2016-12-19 22:30	PST	84.1	A
USGS	11452500	2016-12-19 22:45	PST	85.7	A
USGS	11452500	2016-12-19 23:00	PST	84.1	A
USGS	11452500	2016-12-19 23:15	PST	84.1	A
USGS	11452500	2016-12-19 23:30	PST	81.0	A
USGS	11452500	2016-12-19 23:45	PST	81.0	A
USGS	11452500	2016-12-20 00:00	PST	81.0	A
USGS	11452500	2016-12-20 00:15	PST	81.0	A
USGS	11452500	2016-12-20 00:30	PST	79.5	A
USGS	11452500	2016-12-20 00:45	PST	81.0	A
USGS	11452500	2016-12-20 01:00	PST	79.5	A
USGS	11452500	2016-12-20 01:15	PST	79.5	A
USGS	11452500	2016-12-20 01:30	PST	79.5	A
USGS	11452500	2016-12-20 01:45	PST	79.5	A
USGS	11452500	2016-12-20 02:00	PST	79.5	A
USGS	11452500	2016-12-20 02:15	PST	76.5	A
USGS	11452500	2016-12-20 02:30	PST	76.5	A
USGS	11452500	2016-12-20 02:45	PST	78.0	A
USGS	11452500	2016-12-20 03:00	PST	78.0	A
USGS	11452500	2016-12-20 03:15	PST	75.0	A
USGS	11452500	2016-12-20 03:30	PST	75.0	A
USGS	11452500	2016-12-20 03:45	PST	75.0	A
USGS	11452500	2016-12-20 04:00	PST	73.6	A
USGS	11452500	2016-12-20 04:15	PST	73.6	A
USGS	11452500	2016-12-20 04:30	PST	72.1	A
USGS	11452500	2016-12-20 04:45	PST	72.1	A
USGS	11452500	2016-12-20 05:00	PST	72.1	A
USGS	11452500	2016-12-20 05:15	PST	72.1	A
USGS	11452500	2016-12-20 05:30	PST	70.7	A
USGS	11452500	2016-12-20 05:45	PST	70.7	A
USGS	11452500	2016-12-20 06:00	PST	70.7	A
USGS	11452500	2016-12-20 06:15	PST	69.3	A
USGS	11452500	2016-12-20 06:30	PST	67.9	A
USGS	11452500	2016-12-20 06:45	PST	69.3	A
USGS	11452500	2016-12-20 07:00	PST	69.3	A
USGS	11452500	2016-12-20 07:15	PST	69.3	A
USGS	11452500	2016-12-20 07:30	PST	67.9	A
USGS	11452500	2016-12-20 07:45	PST	66.5	A
USGS	11452500	2016-12-20 08:00	PST	66.5	A
USGS	11452500	2016-12-20 08:15	PST	66.5	A
USGS	11452500	2016-12-20 08:30	PST	66.5	A
USGS	11452500	2016-12-20 08:45	PST	65.2	A
USGS	11452500	2016-12-20 09:00	PST	65.2	A
USGS	11452500	2016-12-20 09:15	PST	65.2	A
USGS	11452500	2016-12-20 09:30	PST	63.8	A
USGS	11452500	2016-12-20 09:45	PST	65.2	A
USGS	11452500	2016-12-20 10:00	PST	65.2	A
USGS	11452500	2016-12-20 10:15	PST	63.8	A
USGS	11452500	2016-12-20 10:30	PST	63.8	A
USGS	11452500	2016-12-20 10:45	PST	63.8	A
USGS	11452500	2016-12-20 11:00	PST	62.5	A
USGS	11452500	2016-12-20 11:15	PST	62.5	A
USGS	11452500	2016-12-20 11:30	PST	63.8	A
USGS	11452500	2016-12-20 11:45	PST	62.5	A
USGS	11452500	2016-12-20 12:00	PST	62.5	A
USGS	11452500	2016-12-20 12:15	PST	61.2	A
USGS	11452500	2016-12-20 12:30	PST	59.9	A
USGS	11452500	2016-12-20 12:45	PST	59.9	A
USGS	11452500	2016-12-20 13:00	PST	59.9	A
USGS	11452500	2016-12-20 13:15	PST	61.2	A
USGS	11452500	2016-12-20 13:30	PST	58.6	A
USGS	11452500	2016-12-20 13:45	PST	59.9	A
USGS	11452500	2016-12-20 14:00	PST	58.6	A
USGS	11452500	2016-12-20 14:15	PST	58.6	A
USGS	11452500	2016-12-20 14:30	PST	56.1	A
USGS	11452500	2016-12-20 14:45	PST	58.6	A
USGS	11452500	2016-12-20 15:00	PST	58.6	A
USGS	11452500	2016-12-20 15:15	PST	57.4	A
USGS	11452500	2016-12-20 15:30	PST	57.4	A
USGS	11452500	2016-12-20 15:45	PST	56.1	A
USGS	11452500	2016-12-20 16:00	PST	56.1	A
USGS	11452500	2016-12-20 16:15	PST	57.4	A
USGS	11452500	2016-12-20 16:30	PST	56.1	A
USGS	11452500	2016-12-20 16:45	PST	56.1	A
USGS	11452500	2016-12-20 17:00	PST	56.1	A
USGS	11452500	2016-12-20 17:15	PST	56.1	A
USGS	11452500	2016-12-20 17:30	PST	54.9	A
USGS	11452500	2016-12-20 17:45	PST	54.9	A
USGS	11452500	2016-12-20 18:00	PST	54.9	A
USGS	11452500	2016-12-20 18:15	PST	53.7	A
USGS	11452500	2016-12-20 18:30	PST	54.9	A
USGS	11452500	2016-12-20 18:45	PST	53.7	A
USGS	11452500	2016-12-20 19:00	PST	53.7	A
USGS	11452500	2016-12-20 19:15	PST	53.7	A
USGS	11452500	2016-12-20 19:30	PST	53.7	A
USGS	11452500	2016-12-20 19:45	PST	52.5	A
USGS	11452500	2016-12-20 20:00	PST	51.3	A
USGS	11452500	2016-12-20 20:15	PST	52.5	A
USGS	11452500	2016-12-20 20:30	PST	51.3	A
USGS	11452500	2016-12-20 20:45	PST	51.3	A
USGS	11452500	2016-12-20 21:00	PST	51.3	A
USGS	11452500	2016-12-20 21:15	PST	51.3	A
USGS	11452500	2016-12-20 21:30	PST	51.3	A
USGS	11452500	2016-12-20 21:45	PST	51.3	A
USGS	11452500	2016-12-20 22:00	PST	51.3	A
USGS	11452500	2016-12-20 22:15	PST	50.1	A
USGS	11452500	2016-12-20 22:30	PST	49.0	A
USGS	11452500	2016-12-20 22:45	PST	50.1	A
USGS	11452500	2016-12-20 23:00	PST	50.1	A
USGS	11452500	2016-12-20 23:15	PST	50.1	A
USGS	11452500	2016-12-20 23:30	PST	47.8	A
USGS	11452500	2016-12-20 23:45	PST	49.0	A
USGS	11452500	2016-12-21 00:00	PST	47.8	A
USGS	11452500	2016-12-21 00:15	PST	49.0	A
USGS	11452500	2016-12-21 00:30	PST	49.0	A
USGS	11452500	2016-12-21 00:45	PST	47.8	A
USGS	11452500	2016-12-21 01:00	PST	47.8	A
USGS	11452500	2016-12-21 01:15	PST	47.8	A
USGS	11452500	2016-12-21 01:30	PST	46.7	A
USGS	11452500	2016-12-21 01:45	PST	46.7	A
USGS	11452500	2016-12-21 02:00	PST	46.7	A
USGS	11452500	2016-12-21 02:15	PST	46.7	A
USGS	11452500	2016-12-21 02:30	PST	45.6	A
USGS	11452500	2016-12-21 02:45	PST	45.6	A
USGS	11452500	2016-12-21 03:00	PST	45.6	A
USGS	11452500	2016-12-21 03:15	PST	45.6	A
USGS	11452500	2016-12-21 03:30	PST	45.6	A
